Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
252,12.0,0.0,0.0,2668.0,12.0,320.0,31727.0,0.1,464.31605487776255,0.0,0.0,5718.174966096878,,,,,,,,,,,,,,,,,,,,,224.08380450938665,111.80657556964991,393.39563530974345,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,2783.0,13.0,115.0,31842.0,0.1,96.29278812172176,0.0,0.0,5728.882014036179,,,,,,,,,,,,,,,,,,,,,43.45800537775636,26.32790214869249,91.47798198927642,0.2611889725891599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,3022.0,14.0,239.0,32081.0,0.1,294.43466127242186,0.0,0.0,5750.906035661697,,,,,,,,,,,,,,,,,,,,,135.86710094087317,79.63667299767219,262.48713593228183,0.5722861496575395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,3245.0,15.0,223.0,32304.0,0.1,272.66437242010375,0.0,0.0,5771.834356784821,,,,,,,,,,,,,,,,,,,,,127.22114130138755,72.99195839843605,244.78337988628715,0.5051886373800688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,3582.0,16.0,337.0,32641.0,0.1,502.03709531729896,0.0,0.0,5802.206616163254,,,,,,,,,,,,,,,,,,,,,245.26418030543826,119.31414292175752,420.22309251630674,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,3797.0,17.0,215.0,32856.0,0.1,244.8354581035893,0.0,0.0,5821.881165027618,,,,,,,,,,,,,,,,,,,,,118.64230659103002,64.33696947707334,219.7666757713849,0.5421787237924052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,3980.0,18.0,183.0,33039.0,0.1,175.01193816548795,0.0,0.0,5838.716180801392,,,,,,,,,,,,,,,,,,,,,85.82679641217621,50.181558238317095,159.62472424582725,0.5702625244859096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,4129.0,19.0,149.0,33188.0,0.1,152.44004832103082,0.0,0.0,5852.935993671417,,,,,,,,,,,,,,,,,,,,,77.03145954043691,43.7079334815421,141.24470902284241,0.4144874667224536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,4211.0,20.0,82.0,33270.0,0.1,85.82206916346568,0.0,0.0,5860.99045586586,,,,,,,,,,,,,,,,,,,,,36.63054904108092,26.462612560604928,82.98424965716175,0.1815400082664907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,324.0,1.0,324.0,33594.0,0.1,452.77343653424384,0.0,0.0,6259.941523313522,,,,,,,,,,,,,,,,,,,,,216.3323339681429,108.18792039101048,383.4482734271467,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,417.0,2.0,93.0,33687.0,0.1,89.69006675197873,0.0,0.0,6269.00922870636,,,,,,,,,,,,,,,,,,,,,36.75962088578891,25.70103707542258,86.44422401340314,0.22518863738006864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,745.0,3.0,328.0,34015.0,0.1,438.25881688781095,0.0,0.0,6298.424806833267,,,,,,,,,,,,,,,,,,,,,221.55352995662147,101.59743686580681,366.3215358121275,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,843.0,4.0,98.0,34113.0,0.1,129.19296492601714,0.0,0.0,6307.948655605316,,,,,,,,,,,,,,,,,,,,,60.69642558106033,38.5949178432195,123.49157487725282,0.23486675668610393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,916.0,5.0,73.0,34186.0,0.1,73.83640397844795,0.0,0.0,6315.298671245575,,,,,,,,,,,,,,,,,,,,,34.2633477364128,22.225263881435524,71.47806424411384,0.19756550165580442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,982.0,6.0,66.0,34252.0,0.1,63.488960396653304,0.0,0.0,6322.094059467316,,,,,,,,,,,,,,,,,,,,,27.362467690907657,20.031596248957218,61.806588900265005,0.1388666006833854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,1054.0,7.0,72.0,34324.0,0.1,68.66263115923182,0.0,0.0,6329.7308344841,,,,,,,,,,,,,,,,,,,,,29.64074645988963,20.643930183535286,66.66175426088729,0.17887746159807133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,1088.0,8.0,34.0,34358.0,0.1,27.986161792452197,0.0,0.0,6333.859374046326,,,,,,,,,,,,,,,,,,,,,10.511480681608026,9.400511088032173,27.684111989143815,0.10499054949438114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,1378.0,9.0,290.0,34648.0,0.1,375.94707151448483,0.0,0.0,6360.043638467789,,,,,,,,,,,,,,,,,,,,,192.03581413752363,96.3708949886015,320.89816083811854,0.738273701838831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,1472.0,10.0,94.0,34742.0,0.1,91.67000647402345,0.0,0.0,6369.102322340012,,,,,,,,,,,,,,,,,,,,,37.805430346256806,27.068549871517067,88.29279331531268,0.21026285080160864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,1806.0,11.0,334.0,35076.0,0.1,491.35657367449335,0.0,0.0,6399.156932115555,,,,,,,,,,,,,,,,,,,,,245.8870417820706,120.88784831676128,410.0499916525956,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,2139.0,12.0,333.0,35409.0,0.1,487.6066278799006,0.0,0.0,6429.516620635986,,,,,,,,,,,,,,,,,,,,,234.40492935795348,122.51357987127517,410.3701162661186,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,2463.0,13.0,324.0,35733.0,0.1,413.52214981121506,0.0,0.0,6459.162977218628,,,,,,,,,,,,,,,,,,,,,208.36292832876262,96.54909455324803,346.7056255782265,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,2538.0,14.0,75.0,35808.0,0.1,57.925147953613994,0.0,0.0,6466.516754865646,,,,,,,,,,,,,,,,,,,,,27.938589770723254,17.195049082128715,55.94158094111101,0.27032423252398885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,2705.0,15.0,167.0,35975.0,0.1,200.3784131101498,0.0,0.0,6481.803642988205,,,,,,,,,,,,,,,,,,,,,94.371317079373,57.166337304292526,184.98819455881764,0.4128099591756269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,2960.0,16.0,255.0,36230.0,0.1,331.1189140817492,0.0,0.0,6505.104143381119,,,,,,,,,,,,,,,,,,,,,156.5247261017972,83.99310603760536,291.7883939252478,0.748212736138498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,3085.0,17.0,125.0,36355.0,0.1,133.524032239681,0.0,0.0,6517.114282369614,,,,,,,,,,,,,,,,,,,,,56.10267015693581,38.570205846063374,126.76460090727778,0.3918437238589091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,3362.0,18.0,277.0,36632.0,0.1,356.499764296481,0.0,0.0,6542.140353918076,,,,,,,,,,,,,,,,,,,,,165.28424892452168,94.56945975610792,311.3383927915787,0.6941319538804837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,3690.0,19.0,328.0,36960.0,0.1,467.50584821937167,0.0,0.0,6571.954574108124,,,,,,,,,,,,,,,,,,,,,224.8494685698645,105.08445612931489,394.5439158161727,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,3821.0,20.0,131.0,37091.0,0.1,131.27248290219936,0.0,0.0,6584.670881986618,,,,,,,,,,,,,,,,,,,,,58.39070409309353,36.50820606850873,123.87091863235024,0.30929288245510106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,139.0,1.0,139.0,37230.0,0.1,158.3017472824779,0.0,0.0,6937.80677819252,,,,,,,,,,,,,,,,,,,,,70.70617401721474,45.05909247009338,148.77098228767804,0.44406922831532863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,281.0,2.0,142.0,37372.0,0.1,166.33343931417488,0.0,0.0,6951.217580080032,,,,,,,,,,,,,,,,,,,,,77.98444965963286,47.278843652755626,155.57063315819028,0.4169641036001399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,623.0,3.0,342.0,37714.0,0.1,502.58498580486776,0.0,0.0,6982.1549525260925,,,,,,,,,,,,,,,,,,,,,242.33331909059754,116.46357187633664,420.54766545913634,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,954.0,4.0,331.0,38045.0,0.1,469.8040108891146,0.0,0.0,7012.194188117981,,,,,,,,,,,,,,,,,,,,,243.15027820457934,111.62619092241114,390.1010808640461,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,1045.0,5.0,91.0,38136.0,0.1,97.72956134601213,0.0,0.0,7021.362891197205,,,,,,,,,,,,,,,,,,,,,47.998124163038554,28.40286494451906,93.5487359703804,0.27045498977536947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,1373.0,6.0,328.0,38464.0,0.1,463.6536903381872,0.0,0.0,7050.926790475845,,,,,,,,,,,,,,,,,,,,,230.55076662764995,108.49284656859678,388.8102706152778,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,1428.0,7.0,55.0,38519.0,0.1,48.69131798399115,0.0,0.0,7056.660111904144,,,,,,,,,,,,,,,,,,,,,18.98074966947851,15.14569792180409,47.74281463863246,0.17865307264155883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,1742.0,8.0,314.0,38833.0,0.1,438.9656814921498,0.0,0.0,7085.385635852814,,,,,,,,,,,,,,,,,,,,,219.871450737462,110.60132005512318,370.66700931220225,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,2081.0,9.0,339.0,39172.0,0.1,466.56329946330976,0.0,0.0,7115.834473848343,,,,,,,,,,,,,,,,,,,,,239.32062624313514,116.3316674489038,386.2056322257061,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,2417.0,10.0,336.0,39508.0,0.1,464.91291057854545,0.0,0.0,7146.250701189041,,,,,,,,,,,,,,,,,,,,,225.38572460453165,108.14718663854357,389.96284283424876,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,2573.0,11.0,156.0,39664.0,0.1,161.10443963016985,0.0,0.0,7161.045667648315,,,,,,,,,,,,,,,,,,,,,76.32008913007074,45.248294099721235,149.49735093038876,0.485459226595634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,2718.0,12.0,145.0,39809.0,0.1,164.19957761793086,0.0,0.0,7174.616700410843,,,,,,,,,,,,,,,,,,,,,75.64993339005908,46.86902161507454,153.53725825562523,0.41595151162568056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,3005.0,13.0,287.0,40096.0,0.1,353.35261389820374,0.0,0.0,7200.6960735321045,,,,,,,,,,,,,,,,,,,,,171.47379407616967,92.50837914371144,304.74882790532564,0.855100905727937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,3212.0,14.0,207.0,40303.0,0.1,248.78377287917337,0.0,0.0,7220.056764602661,,,,,,,,,,,,,,,,,,,,,113.7883248711351,65.51331422029799,225.6807254009248,0.5083720794421188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,3532.0,15.0,320.0,40623.0,0.1,464.227787551642,0.0,0.0,7249.167838811874,,,,,,,,,,,,,,,,,,,,,225.94795188928939,116.12181946555236,392.70946917595205,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,3793.0,16.0,261.0,40884.0,0.1,344.2143835409973,0.0,0.0,7272.731116533279,,,,,,,,,,,,,,,,,,,,,168.20244631355877,89.99641467909328,300.9150742866575,0.6295171964946629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,3983.0,17.0,190.0,41074.0,0.1,239.05486486155766,0.0,0.0,7290.3776824474335,,,,,,,,,,,,,,,,,,,,,118.80644611066012,65.82243178194075,216.91525369266398,0.5484022288420248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,4309.0,18.0,326.0,41400.0,0.1,444.9410353904141,0.0,0.0,7320.115164756775,,,,,,,,,,,,,,,,,,,,,224.34029257881699,105.39399708513189,372.5508291171245,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,4636.0,19.0,327.0,41727.0,0.1,430.61494594437005,0.0,0.0,7349.666586399078,,,,,,,,,,,,,,,,,,,,,218.81788904637173,105.24041196451664,359.7806978411912,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,4828.0,20.0,192.0,41919.0,0.1,218.88545433586867,0.0,0.0,7367.089235305786,,,,,,,,,,,,,,,,,,,,,97.46634882265221,58.570637737535634,200.57286051007927,0.45925786550007053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,272.0,1.0,272.0,42191.0,0.1,364.4395876967995,0.0,0.0,7840.702702045441,,,,,,,,,,,,,,,,,,,,,172.40463106629645,93.03095625199894,318.1815730112164,0.8310735417883542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,595.0,2.0,323.0,42514.0,0.1,458.2600127170512,0.0,0.0,7869.84325671196,,,,,,,,,,,,,,,,,,,,,221.71975037612333,107.41897793165433,387.4189838943686,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,717.0,3.0,122.0,42636.0,0.1,128.51179759268322,0.0,0.0,7881.240834474564,,,,,,,,,,,,,,,,,,,,,61.34484623338314,34.902102951585164,121.27014537281083,0.39678740953833586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,815.0,4.0,98.0,42734.0,0.1,116.41281903459623,0.0,0.0,7890.648912668228,,,,,,,,,,,,,,,,,,,,,50.8410680282953,35.672174564355345,111.65358989402141,0.2206332233185373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,887.0,5.0,72.0,42806.0,0.1,79.97220978035213,0.0,0.0,7897.913917064667,,,,,,,,,,,,,,,,,,,,,35.08184640386605,25.457503478240994,77.60144212207584,0.23020868697336133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,1231.0,6.0,344.0,43150.0,0.1,525.496463131254,0.0,0.0,7928.7886707782745,,,,,,,,,,,,,,,,,,,,,258.4051737047737,125.57433732807439,437.4796051074221,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,1377.0,7.0,146.0,43296.0,0.1,173.85357050262482,0.0,0.0,7942.496429443359,,,,,,,,,,,,,,,,,,,,,79.86531553018783,48.94036911657296,162.51810813337607,0.4301084191012767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,1689.0,8.0,312.0,43608.0,0.1,436.1747707557088,0.0,0.0,7970.880953073502,,,,,,,,,,,,,,,,,,,,,230.42407970387436,106.57622009253689,365.0121171102037,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,2020.0,9.0,331.0,43939.0,0.1,503.83227226436355,0.0,0.0,8000.802118062973,,,,,,,,,,,,,,,,,,,,,262.2932574251722,126.69027895687387,417.84848317449746,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,2142.0,10.0,122.0,44061.0,0.1,120.33502123677107,0.0,0.0,8012.635914802551,,,,,,,,,,,,,,,,,,,,,55.217072312298136,32.95491946514843,113.82607674207809,0.28629176201712375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,2254.0,11.0,112.0,44173.0,0.1,111.73684120650637,0.0,0.0,8023.362032413483,,,,,,,,,,,,,,,,,,,,,46.647552502638646,31.392828054735478,106.72565992039165,0.30940416621631894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,2581.0,12.0,327.0,44500.0,0.1,465.04265544679544,0.0,0.0,8052.917222499847,,,,,,,,,,,,,,,,,,,,,221.4724705429762,117.05675994701534,393.4075793303234,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,2833.0,13.0,252.0,44752.0,0.1,323.6449911728632,0.0,0.0,8075.771865129471,,,,,,,,,,,,,,,,,,,,,160.62366977065872,85.5707456119716,283.73501268100654,0.7407658355556817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,2878.0,14.0,45.0,44797.0,0.1,30.613309311121707,0.0,0.0,8080.570525169373,,,,,,,,,,,,,,,,,,,,,10.777365458254907,9.414748571842665,30.188675026878975,0.14958773802318037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,3135.0,15.0,257.0,45054.0,0.1,355.9079220472289,0.0,0.0,8104.234050273895,,,,,,,,,,,,,,,,,,,,,172.5130972002373,91.90433998146341,312.19613614291774,0.7924094909688663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,3470.0,16.0,335.0,45389.0,0.1,467.1902282117991,0.0,0.0,8134.466391801834,,,,,,,,,,,,,,,,,,,,,217.56858790136062,115.92444377459906,395.0945452608196,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,3809.0,17.0,339.0,45728.0,0.1,502.1286378126948,0.0,0.0,8165.013274908066,,,,,,,,,,,,,,,,,,,,,235.22128899741475,123.08871627010524,423.23466694178745,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,4132.0,18.0,323.0,46051.0,0.1,482.6753955605315,0.0,0.0,8194.099711418152,,,,,,,,,,,,,,,,,,,,,223.25451781854156,118.45292757923677,411.3865480146241,0.7798037571025178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,4463.0,19.0,331.0,46382.0,0.1,498.25152450117986,0.0,0.0,8224.08006477356,,,,,,,,,,,,,,,,,,,,,243.59600563083467,122.22703246361438,418.4577436669642,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,4746.0,20.0,283.0,46665.0,0.1,383.3753080514096,0.0,0.0,8249.999154567719,,,,,,,,,,,,,,,,,,,,,177.76113343840626,97.11649878248282,333.7360456435823,0.8616029136276402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,310.0,1.0,310.0,46975.0,0.1,430.28817410460897,0.0,0.0,8702.30146765709,,,,,,,,,,,,,,,,,,,,,213.79195608557944,103.81181946791,364.74178654939135,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,630.0,2.0,320.0,47295.0,0.1,486.6589258825026,0.0,0.0,8731.43093085289,,,,,,,,,,,,,,,,,,,,,235.4841446671372,117.37640815367111,412.1278431474708,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,940.0,3.0,310.0,47605.0,0.1,460.41612277612023,0.0,0.0,8759.337088108063,,,,,,,,,,,,,,,,,,,,,227.2970400732347,110.04008124355781,390.73511985801383,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,1264.0,4.0,324.0,47929.0,0.1,438.9668160773353,0.0,0.0,8788.827711582184,,,,,,,,,,,,,,,,,,,,,217.89850550254275,105.57208641771331,369.10554227351633,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,1587.0,5.0,323.0,48252.0,0.1,496.88191327339433,0.0,0.0,8817.81194114685,,,,,,,,,,,,,,,,,,,,,252.30692180618797,119.03027063606608,416.21879890901465,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,1904.0,6.0,317.0,48569.0,0.1,471.67130034332484,0.0,0.0,8846.457337856293,,,,,,,,,,,,,,,,,,,,,227.7868424381751,115.03276500441635,400.26299702146935,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,1942.0,7.0,38.0,48607.0,0.1,29.587706395117284,0.0,0.0,8850.654728651047,,,,,,,,,,,,,,,,,,,,,10.156751657615263,9.913444810832775,29.26024105399483,0.08678058236397518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,0.0,2269.0,8.0,327.0,48934.0,0.1,468.71625240318224,0.0,0.0,8880.256708621979,,,,,,,,,,,,,,,,,,,,,233.25106127185802,112.90572104235443,393.22922057922295,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,2587.0,9.0,318.0,49252.0,0.1,407.50035687306274,0.0,0.0,8908.827153682709,,,,,,,,,,,,,,,,,,,,,207.68958033373238,100.24633731446163,342.1390062003306,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,2668.0,10.0,81.0,49333.0,0.1,63.38298741070404,0.0,0.0,8916.834246635437,,,,,,,,,,,,,,,,,,,,,25.39466289098888,17.893785501421192,61.44885597963719,0.20113711793798963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,3015.0,11.0,347.0,49680.0,0.1,469.5149922694593,0.0,0.0,8948.085030317307,,,,,,,,,,,,,,,,,,,,,236.76359121960547,117.83264053456342,388.1339057939386,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,3299.0,12.0,284.0,49964.0,0.1,400.4707514797097,0.0,0.0,8973.575672626495,,,,,,,,,,,,,,,,,,,,,188.1059525794357,102.40988956164922,347.7438008049594,0.8561896184440629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,0.0,3609.0,13.0,310.0,50274.0,0.1,451.52827038800706,0.0,0.0,9001.526748418808,,,,,,,,,,,,,,,,,,,,,214.62669790144554,112.43257686889365,385.7651385505214,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,3870.0,14.0,261.0,50535.0,0.1,356.9074085583878,0.0,0.0,9025.183480024338,,,,,,,,,,,,,,,,,,,,,177.4821375223065,93.00821687624195,311.20667280400096,0.8325554055081111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,4200.0,15.0,330.0,50865.0,0.1,448.30769477806774,0.0,0.0,9055.25688624382,,,,,,,,,,,,,,,,,,,,,214.4530194861052,109.3518572043281,378.29440887098593,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,4525.0,16.0,325.0,51190.0,0.1,489.13775516845175,0.0,0.0,9084.767685890198,,,,,,,,,,,,,,,,,,,,,239.0869341314749,117.92375411066267,412.2586065301766,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,4712.0,17.0,187.0,51377.0,0.1,180.03910995819902,0.0,0.0,9101.98230791092,,,,,,,,,,,,,,,,,,,,,82.68067756473882,45.2890910043964,164.90747329270502,0.548402228842024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,5041.0,18.0,329.0,51706.0,0.1,481.92710082825437,0.0,0.0,9131.878678321838,,,,,,,,,,,,,,,,,,,,,236.34238756451853,115.34996925158434,404.9800103602384,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,5376.0,19.0,335.0,52041.0,0.1,477.5896981894868,0.0,0.0,9162.228439331055,,,,,,,,,,,,,,,,,,,,,224.63800138497686,116.27139706078442,403.14184828023224,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,5686.0,20.0,310.0,52351.0,0.1,464.8696820439753,0.0,0.0,9190.23980665207,,,,,,,,,,,,,,,,,,,,,231.30562787107442,109.12248446049125,393.9524483481906,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,325.0,1.0,325.0,52676.0,0.1,403.99759200961944,0.0,0.0,9723.784766674042,,,,,,,,,,,,,,,,,,,,,199.56374944519393,88.19979597551641,339.8186709631869,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
